bincode,AbsEntry
B1F07-R01-27-F2,995
B1F07-R01-27-G1,996
B1F07-R01-27-G2,997
B1F07-R01-28-00,998
B1F07-R01-28-A1,999
B1F07-R01-28-A2,1000
B1F07-R01-28-B1,1001
B1F07-R01-28-B2,1002
B1F07-R01-28-C1,1003
B1F07-R01-28-C2,1004
B1F07-R01-28-D1,1005
B1F07-R01-28-D2,1006
B1F07-R01-28-E1,1007
B1F07-R01-28-E2,1008
B1F07-R01-28-F1,1009
B1F07-R01-28-F2,1010
B1F07-R01-28-G1,1011
B1F07-R01-28-G2,1012
B1F07-R01-29-00,1013
B1F07-R01-29-A1,1014
B1F07-R01-29-A2,1015
B1F07-R01-29-B1,1016
B1F07-R01-29-B2,1017
B1F07-R01-29-C1,1018
B1F07-R01-29-C2,1019
B1F07-R01-29-D1,1020
B1F07-R01-29-D2,1021
B1F07-R01-29-E1,1022
B1F07-R01-29-E2,1023
B1F07-R01-29-F1,1024
B1F07-R01-29-F2,1025
B1F07-R01-29-G1,1026
B1F07-R01-29-G2,1027
B1F07-R01-30-00,1028
B1F07-R01-30-A1,1029
B1F07-R01-30-A2,1030
B1F07-R01-30-B1,1031
B1F07-R01-30-B2,1032
B1F07-R01-30-C1,1033
B1F07-R01-30-C2,1034
B1F07-R01-30-D1,1035
B1F07-R01-30-D2,1036
B1F07-R01-30-E1,1037
B1F07-R01-30-E2,1038
B1F07-R01-30-F1,1039
B1F07-R01-30-F2,1040
B1F07-R01-30-G1,1041
B1F07-R01-30-G2,1042
B1F07-R01-31-00,1043
B1F07-R01-31-A1,1044
B1F07-R01-31-A2,1045
B1F07-R01-31-B1,1046
B1F07-R01-31-B2,1047
B1F07-R01-31-C1,1048
B1F07-R01-31-C2,1049
B1F07-R01-31-D1,1050
B1F07-R01-31-D2,1051
B1F07-R01-31-E1,1052
B1F07-R01-31-E2,1053
B1F07-R01-31-F1,1054
B1F07-R01-31-F2,1055
B1F07-R01-31-G1,1056
B1F07-R01-31-G2,1057
B1F07-R01-32-00,1058
B1F07-R01-32-A1,1059
B1F07-R01-32-A2,1060
B1F07-R01-32-B1,1061
B1F07-R01-32-B2,1062
B1F07-R01-32-C1,1063
B1F07-R01-32-C2,1064
B1F07-R01-32-D1,1065
B1F07-R01-32-D2,1066
B1F07-R01-32-E1,1067
B1F07-R01-32-E2,1068
B1F07-R01-32-F1,1069
B1F07-R01-32-F2,1070
B1F07-R01-32-G1,1071
B1F07-R01-32-G2,1072
B1F07-R01-33-00,1073
B1F07-R01-33-A1,1074
B1F07-R01-33-A2,1075
B1F07-R01-33-B1,1076
B1F07-R01-33-B2,1077
B1F07-R01-33-C1,1078
B1F07-R01-33-C2,1079
B1F07-R01-33-D1,1080
B1F07-R01-33-D2,1081
B1F07-R01-33-E1,1082
B1F07-R01-33-E2,1083
B1F07-R01-33-F1,1084
B1F07-R01-33-F2,1085
B1F07-R01-33-G1,1086
B1F07-R01-33-G2,1087
B1F07-R02-00-00,1088
B1F07-R02-00-A1,1089
B1F07-R02-00-A2,1090
B1F07-R02-00-B1,1091
B1F07-R02-00-B2,1092
B1F07-R02-00-C1,1093
B1F07-R02-00-C2,1094
B1F07-R02-00-D1,1095
B1F07-R02-00-D2,1096
B1F07-R02-00-E1,1097
B1F07-R02-00-E2,1098
B1F07-R02-00-F1,1099
B1F07-R02-00-F2,1100
B1F07-R02-00-G1,1101
B1F07-R02-00-G2,1102
B1F07-R02-01-00,1103
B1F07-R02-01-A1,1104
B1F07-R02-01-A2,1105
B1F07-R02-01-B1,1106
B1F07-R02-01-B2,1107
B1F07-R02-01-C1,1108
B1F07-R02-01-C2,1109
B1F07-R02-01-D1,1110
B1F07-R02-01-D2,1111
B1F07-R02-01-E1,1112
B1F07-R02-01-E2,1113
B1F07-R02-01-F1,1114
B1F07-R02-01-F2,1115
B1F07-R02-01-G1,1116
B1F07-R02-01-G2,1117
B1F07-R02-02-00,1118
B1F07-R02-02-A1,1119
B1F07-R02-02-A2,1120
B1F07-R02-02-B1,1121
B1F07-R02-02-B2,1122
B1F07-R02-02-C1,1123
B1F07-R02-02-C2,1124
B1F07-R02-02-D1,1125
B1F07-R02-02-D2,1126
B1F07-R02-02-E1,1127
B1F07-R02-02-E2,1128
B1F07-R02-02-F1,1129
B1F07-R02-02-F2,1130
B1F07-R02-02-G1,1131
B1F07-R02-02-G2,1132
B1F07-R02-03-00,1133
B1F07-R02-03-A1,1134
B1F07-R02-03-A2,1135
B1F07-R02-03-B1,1136
B1F07-R02-03-B2,1137
B1F07-R02-03-C1,1138
B1F07-R02-03-C2,1139
B1F07-R02-03-D1,1140
B1F07-R02-03-D2,1141
B1F07-R02-03-E1,1142
B1F07-R02-03-E2,1143
B1F07-R02-03-F1,1144
B1F07-R02-03-F2,1145
B1F07-R02-03-G1,1146
B1F07-R02-03-G2,1147
B1F07-R02-04-00,1148
B1F07-R02-04-A1,1149
B1F07-R02-04-A2,1150
B1F07-R02-04-B1,1151
B1F07-R02-04-B2,1152
B1F07-R02-04-C1,1153
B1F07-R02-04-C2,1154
B1F07-R02-04-D1,1155
B1F07-R02-04-D2,1156
B1F07-R02-04-E1,1157
B1F07-R02-04-E2,1158
B1F07-R02-04-F1,1159
B1F07-R02-04-F2,1160
B1F07-R02-04-G1,1161
B1F07-R02-04-G2,1162
B1F07-R02-05-00,1163
B1F07-R02-05-A1,1164
B1F07-R02-05-A2,1165
B1F07-R02-05-B1,1166
B1F07-R02-05-B2,1167
B1F07-R02-05-C1,1168
B1F07-R02-05-C2,1169
B1F07-R02-05-D1,1170
B1F07-R02-05-D2,1171
B1F07-R02-05-E1,1172
B1F07-R02-05-E2,1173
B1F07-R02-05-F1,1174
B1F07-R02-05-F2,1175
B1F07-R02-05-G1,1176
B1F07-R02-05-G2,1177
B1F07-R02-06-00,1178
B1F07-R02-06-A1,1179
B1F07-R02-06-A2,1180
B1F07-R02-06-B1,1181
B1F07-R02-06-B2,1182
B1F07-R02-06-C1,1183
B1F07-R02-06-C2,1184
B1F07-R02-06-D1,1185
B1F07-R02-06-D2,1186
B1F07-R02-06-E1,1187
B1F07-R02-06-E2,1188
B1F07-R02-06-F1,1189
B1F07-R02-06-F2,1190
B1F07-R02-06-G1,1191
B1F07-R02-06-G2,1192
B1F07-R02-07-00,1193
B1F07-R02-07-A1,1194
B1F07-R02-07-A2,1195
B1F07-R02-07-B1,1196
B1F07-R02-07-B2,1197
B1F07-R02-07-C1,1198
B1F07-R02-07-C2,1199
B1F07-R02-07-D1,1200
B1F07-R02-07-D2,1201
B1F07-R02-07-E1,1202
B1F07-R02-07-E2,1203
B1F07-R02-07-F1,1204
B1F07-R02-07-F2,1205
B1F07-R02-07-G1,1206
B1F07-R02-07-G2,1207
B1F07-R02-08-00,1208
B1F07-R02-08-A1,1209
B1F07-R02-08-A2,1210
B1F07-R02-08-B1,1211
B1F07-R02-08-B2,1212
B1F07-R02-08-C1,1213
B1F07-R02-08-C2,1214
B1F07-R02-08-D1,1215
B1F07-R02-08-D2,1216
B1F07-R02-08-E1,1217
B1F07-R02-08-E2,1218
B1F07-R02-08-F1,1219
B1F07-R02-08-F2,1220
B1F07-R02-08-G1,1221
B1F07-R02-08-G2,1222
B1F07-R02-09-00,1223
B1F07-R02-09-A1,1224
B1F07-R02-09-A2,1225
B1F07-R02-09-B1,1226
B1F07-R02-09-B2,1227
B1F07-R02-09-C1,1228
B1F07-R02-09-C2,1229
B1F07-R02-09-D1,1230
B1F07-R02-09-D2,1231
B1F07-R02-09-E1,1232
B1F07-R02-09-E2,1233
B1F07-R02-09-F1,1234
B1F07-R02-09-F2,1235
B1F07-R02-09-G1,1236
B1F07-R02-09-G2,1237
B1F07-R02-10-00,1238
B1F07-R02-10-A1,1239
B1F07-R02-10-A2,1240
B1F07-R02-10-B1,1241
B1F07-R02-10-B2,1242
B1F07-R02-10-C1,1243
B1F07-R02-10-C2,1244
B1F07-R02-10-D1,1245
B1F07-R02-10-D2,1246
B1F07-R02-10-E1,1247
B1F07-R02-10-E2,1248
B1F07-R02-10-F1,1249
B1F07-R02-10-F2,1250
B1F07-R02-10-G1,1251
B1F07-R02-10-G2,1252
B1F07-R02-11-00,1253
B1F07-R02-11-A1,1254
B1F07-R02-11-A2,1255
B1F07-R02-11-B1,1256
B1F07-R02-11-B2,1257
B1F07-R02-11-C1,1258
B1F07-R02-11-C2,1259
B1F07-R02-11-D1,1260
B1F07-R02-11-D2,1261
B1F07-R02-11-E1,1262
B1F07-R02-11-E2,1263
B1F07-R02-11-F1,1264
B1F07-R02-11-F2,1265
B1F07-R02-11-G1,1266
B1F07-R02-11-G2,1267
B1F07-R02-12-00,1268
B1F07-R02-12-A1,1269
B1F07-R02-12-A2,1270
B1F07-R02-12-B1,1271
B1F07-R02-12-B2,1272
B1F07-R02-12-C1,1273
B1F07-R02-12-C2,1274
B1F07-R02-12-D1,1275
B1F07-R02-12-D2,1276
B1F07-R02-12-E1,1277
B1F07-R02-12-E2,1278
B1F07-R02-12-F1,1279
B1F07-R02-12-F2,1280
B1F07-R02-12-G1,1281
B1F07-R02-12-G2,1282
B1F07-R02-13-00,1283
B1F07-R02-13-A1,1284
B1F07-R02-13-A2,1285
B1F07-R02-13-B1,1286
B1F07-R02-13-B2,1287
B1F07-R02-13-C1,1288
B1F07-R02-13-C2,1289
B1F07-R02-13-D1,1290
B1F07-R02-13-D2,1291
B1F07-R02-13-E1,1292
B1F07-R02-13-E2,1293
B1F07-R02-13-F1,1294
B1F07-R02-13-F2,1295
B1F07-R02-13-G1,1296
B1F07-R02-13-G2,1297
B1F07-R02-14-00,1298
B1F07-R02-14-A1,1299
B1F07-R02-14-A2,1300
B1F07-R02-14-B1,1301
B1F07-R02-14-B2,1302
B1F07-R02-14-C1,1303
B1F07-R02-14-C2,1304
B1F07-R02-14-D1,1305
B1F07-R02-14-D2,1306
B1F07-R02-14-E1,1307
B1F07-R02-14-E2,1308
B1F07-R02-14-F1,1309
B1F07-R02-14-F2,1310
B1F07-R02-14-G1,1311
B1F07-R02-14-G2,1312
B1F07-R02-15-00,1313
B1F07-R02-15-A1,1314
B1F07-R02-15-A2,1315
B1F07-R02-15-B1,1316
B1F07-R02-15-B2,1317
B1F07-R02-15-C1,1318
B1F07-R02-15-C2,1319
B1F07-R02-15-D1,1320
B1F07-R02-15-D2,1321
B1F07-R02-15-E1,1322
B1F07-R02-15-E2,1323
B1F07-R02-15-F1,1324
B1F07-R02-15-F2,1325
B1F07-R02-15-G1,1326
B1F07-R02-15-G2,1327
B1F07-R02-16-00,1328
B1F07-R02-16-A1,1329
B1F07-R02-16-A2,1330
B1F07-R02-16-B1,1331
B1F07-R02-16-B2,1332
B1F07-R02-16-C1,1333
B1F07-R02-16-C2,1334
B1F07-R02-16-D1,1335
B1F07-R02-16-D2,1336
B1F07-R02-16-E1,1337
B1F07-R02-16-E2,1338
B1F07-R02-16-F1,1339
B1F07-R02-16-F2,1340
B1F07-R02-16-G1,1341
B1F07-R02-16-G2,1342
B1F07-R02-17-00,1343
B1F07-R02-17-A1,1344
B1F07-R02-17-A2,1345
B1F07-R02-17-B1,1346
B1F07-R02-17-B2,1347
B1F07-R02-17-C1,1348
B1F07-R02-17-C2,1349
B1F07-R02-17-D1,1350
B1F07-R02-17-D2,1351
B1F07-R02-17-E1,1352
B1F07-R02-17-E2,1353
B1F07-R02-17-F1,1354
B1F07-R02-17-F2,1355
B1F07-R02-17-G1,1356
B1F07-R02-17-G2,1357
B1F07-R02-18-00,1358
B1F07-R02-18-A1,1359
B1F07-R02-18-A2,1360
B1F07-R02-18-B1,1361
B1F07-R02-18-B2,1362
B1F07-R02-18-C1,1363
B1F07-R02-18-C2,1364
B1F07-R02-18-D1,1365
B1F07-R02-18-D2,1366
B1F07-R02-18-E1,1367
B1F07-R02-18-E2,1368
B1F07-R02-18-F1,1369
B1F07-R02-18-F2,1370
B1F07-R02-18-G1,1371
B1F07-R02-18-G2,1372
B1F07-R02-19-00,1373
B1F07-R02-19-A1,1374
B1F07-R02-19-A2,1375
B1F07-R02-19-B1,1376
B1F07-R02-19-B2,1377
B1F07-R02-19-C1,1378
B1F07-R02-19-C2,1379
B1F07-R02-19-D1,1380
B1F07-R02-19-D2,1381
B1F07-R02-19-E1,1382
B1F07-R02-19-E2,1383
B1F07-R02-19-F1,1384
B1F07-R02-19-F2,1385
B1F07-R02-19-G1,1386
B1F07-R02-19-G2,1387
B1F07-R02-20-00,1388
B1F07-R02-20-A1,1389
B1F07-R02-20-A2,1390
B1F07-R02-20-B1,1391
B1F07-R02-20-B2,1392
B1F07-R02-20-C1,1393
B1F07-R02-20-C2,1394
B1F07-R02-20-D1,1395
B1F07-R02-20-D2,1396
B1F07-R02-20-E1,1397
B1F07-R02-20-E2,1398
B1F07-R02-20-F1,1399
B1F07-R02-20-F2,1400
B1F07-R02-20-G1,1401
B1F07-R02-20-G2,1402
B1F07-R02-21-00,1403
B1F07-R02-21-A1,1404
B1F07-R02-21-A2,1405
B1F07-R02-21-B1,1406
B1F07-R02-21-B2,1407
B1F07-R02-21-C1,1408
B1F07-R02-21-C2,1409
B1F07-R02-21-D1,1410
B1F07-R02-21-D2,1411
B1F07-R02-21-E1,1412
B1F07-R02-21-E2,1413
B1F07-R02-21-F1,1414
B1F07-R02-21-F2,1415
B1F07-R02-21-G1,1416
B1F07-R02-21-G2,1417
B1F07-R02-22-00,1418
B1F07-R02-22-A1,1419
B1F07-R02-22-A2,1420
B1F07-R02-22-B1,1421
B1F07-R02-22-B2,1422
B1F07-R02-22-C1,1423
B1F07-R02-22-C2,1424
B1F07-R02-22-D1,1425
B1F07-R02-22-D2,1426
B1F07-R02-22-E1,1427
B1F07-R02-22-E2,1428
B1F07-R02-22-F1,1429
B1F07-R02-22-F2,1430
B1F07-R02-22-G1,1431
B1F07-R02-22-G2,1432
B1F07-R02-23-00,1433
B1F07-R02-23-A1,1434
B1F07-R02-23-A2,1435
B1F07-R02-23-B1,1436
B1F07-R02-23-B2,1437
B1F07-R02-23-C1,1438
B1F07-R02-23-C2,1439
B1F07-R02-23-D1,1440
B1F07-R02-23-D2,1441
B1F07-R02-23-E1,1442
B1F07-R02-23-E2,1443
B1F07-R02-23-F1,1444
B1F07-R02-23-F2,1445
B1F07-R02-23-G1,1446
B1F07-R02-23-G2,1447
B1F07-R02-24-00,1448
B1F07-R02-24-A1,1449
B1F07-R02-24-A2,1450
B1F07-R02-24-B1,1451
B1F07-R02-24-B2,1452
B1F07-R02-24-C1,1453
B1F07-R02-24-C2,1454
B1F07-R02-24-D1,1455
B1F07-R02-24-D2,1456
B1F07-R02-24-E1,1457
B1F07-R02-24-E2,1458
B1F07-R02-24-F1,1459
B1F07-R02-24-F2,1460
B1F07-R02-24-G1,1461
B1F07-R02-24-G2,1462
B1F07-R02-25-00,1463
B1F07-R02-25-A1,1464
B1F07-R02-25-A2,1465
B1F07-R02-25-B1,1466
B1F07-R02-25-B2,1467
B1F07-R02-25-C1,1468
B1F07-R02-25-C2,1469
B1F07-R02-25-D1,1470
B1F07-R02-25-D2,1471
B1F07-R02-25-E1,1472
B1F07-R02-25-E2,1473
B1F07-R02-25-F1,1474
B1F07-R02-25-F2,1475
B1F07-R02-25-G1,1476
B1F07-R02-25-G2,1477
B1F07-R02-26-00,1478
B1F07-R02-26-A1,1479
B1F07-R02-26-A2,1480
B1F07-R02-26-B1,1481
B1F07-R02-26-B2,1482
B1F07-R02-26-C1,1483
B1F07-R02-26-C2,1484
B1F07-R02-26-D1,1485
B1F07-R02-26-D2,1486
B1F07-R02-26-E1,1487
B1F07-R02-26-E2,1488
B1F07-R02-26-F1,1489
B1F07-R02-26-F2,1490
B1F07-R02-26-G1,1491
B1F07-R02-26-G2,1492
B1F07-R02-27-00,1493
B1F07-R02-27-A1,1494
B1F07-R02-27-A2,1495
B1F07-R02-27-B1,1496
B1F07-R02-27-B2,1497
B1F07-R02-27-C1,1498
B1F07-R02-27-C2,1499
B1F07-R02-27-D1,1500
B1F07-R02-27-D2,1501
B1F07-R02-27-E1,1502
B1F07-R02-27-E2,1503
B1F07-R02-27-F1,1504
B1F07-R02-27-F2,1505
B1F07-R02-27-G1,1506
B1F07-R02-27-G2,1507
B1F07-R02-28-00,1508
B1F07-R02-28-A1,1509
B1F07-R02-28-A2,1510
B1F07-R02-28-B1,1511
B1F07-R02-28-B2,1512
B1F07-R02-28-C1,1513
B1F07-R02-28-C2,1514
B1F07-R02-28-D1,1515
B1F07-R02-28-D2,1516
B1F07-R02-28-E1,1517
B1F07-R02-28-E2,1518
B1F07-R02-28-F1,1519
B1F07-R02-28-F2,1520
B1F07-R02-28-G1,1521
B1F07-R02-28-G2,1522
B1F07-R02-29-00,1523
B1F07-R02-29-A1,1524
B1F07-R02-29-A2,1525
B1F07-R02-29-B1,1526
B1F07-R02-29-B2,1527
B1F07-R02-29-C1,1528
B1F07-R02-29-C2,1529
B1F07-R02-29-D1,1530
B1F07-R02-29-D2,1531
B1F07-R02-29-E1,1532
B1F07-R02-29-E2,1533
B1F07-R02-29-F1,1534
B1F07-R02-29-F2,1535
B1F07-R02-29-G1,1536
B1F07-R02-29-G2,1537
B1F07-R02-30-00,1538
B1F07-R02-30-A1,1539
B1F07-R02-30-A2,1540
B1F07-R02-30-B1,1541
B1F07-R02-30-B2,1542
B1F07-R02-30-C1,1543
B1F07-R02-30-C2,1544
B1F07-R02-30-D1,1545
B1F07-R02-30-D2,1546
B1F07-R02-30-E1,1547
B1F07-R02-30-E2,1548
B1F07-R02-30-F1,1549
B1F07-R02-30-F2,1550
B1F07-R02-30-G1,1551
B1F07-R02-30-G2,1552
B1F07-R02-31-00,1553
B1F07-R02-31-A1,1554
B1F07-R02-31-A2,1555
B1F07-R02-31-B1,1556
B1F07-R02-31-B2,1557
B1F07-R02-31-C1,1558
B1F07-R02-31-C2,1559
B1F07-R02-31-D1,1560
B1F07-R02-31-D2,1561
B1F07-R02-31-E1,1562
B1F07-R02-31-E2,1563
B1F07-R02-31-F1,1564
B1F07-R02-31-F2,1565
B1F07-R02-31-G1,1566
B1F07-R02-31-G2,1567
B1F07-R02-32-00,1568
B1F07-R02-32-A1,1569
B1F07-R02-32-A2,1570
B1F07-R02-32-B1,1571
B1F07-R02-32-B2,1572
B1F07-R02-32-C1,1573
B1F07-R02-32-C2,1574
B1F07-R02-32-D1,1575
B1F07-R02-32-D2,1576
B1F07-R02-32-E1,1577
B1F07-R02-32-E2,1578
B1F07-R02-32-F1,1579
B1F07-R02-32-F2,1580
B1F07-R02-32-G1,1581
B1F07-R02-32-G2,1582
B1F07-R02-33-00,1583
B1F07-R02-33-A1,1584
B1F07-R02-33-A2,1585
B1F07-R02-33-B1,1586
B1F07-R02-33-B2,1587
B1F07-R02-33-C1,1588
B1F07-R02-33-C2,1589
B1F07-R02-33-D1,1590
B1F07-R02-33-D2,1591
B1F07-R02-33-E1,1592
B1F07-R02-33-E2,1593
B1F07-R02-33-F1,1594
B1F07-R02-33-F2,1595
B1F07-R02-33-G1,1596
B1F07-R02-33-G2,1597
B1F07-R03-00-00,1598
B1F07-R03-00-A1,1599
B1F07-R03-00-A2,1600
B1F07-R03-00-B1,1601
B1F07-R03-00-B2,1602
B1F07-R03-00-C1,1603
B1F07-R03-00-C2,1604
B1F07-R03-00-D1,1605
B1F07-R03-00-D2,1606
B1F07-R03-00-E1,1607
B1F07-R03-00-E2,1608
B1F07-R03-00-F1,1609
B1F07-R03-00-F2,1610
B1F07-R03-00-G1,1611
B1F07-R03-00-G2,1612
B1F07-R03-01-00,1613
B1F07-R03-01-A1,1614
B1F07-R03-01-A2,1615
B1F07-R03-01-B1,1616
B1F07-R03-01-B2,1617
B1F07-R03-01-C1,1618
B1F07-R03-01-C2,1619
B1F07-R03-01-D1,1620
B1F07-R03-01-D2,1621
B1F07-R03-01-E1,1622
B1F07-R03-01-E2,1623
B1F07-R03-01-F1,1624
B1F07-R03-01-F2,1625
B1F07-R03-01-G1,1626
B1F07-R03-01-G2,1627
B1F07-R03-02-00,1628
B1F07-R03-02-A1,1629
B1F07-R03-02-A2,1630
B1F07-R03-02-B1,1631
B1F07-R03-02-B2,1632
B1F07-R03-02-C1,1633
B1F07-R03-02-C2,1634
B1F07-R03-02-D1,1635
B1F07-R03-02-D2,1636
B1F07-R03-02-E1,1637
B1F07-R03-02-E2,1638
B1F07-R03-02-F1,1639
B1F07-R03-02-F2,1640
B1F07-R03-02-G1,1641
B1F07-R03-02-G2,1642
B1F07-R03-03-00,1643
B1F07-R03-03-A1,1644
B1F07-R03-03-A2,1645
B1F07-R03-03-B1,1646
B1F07-R03-03-B2,1647
B1F07-R03-03-C1,1648
B1F07-R03-03-C2,1649
B1F07-R03-03-D1,1650
B1F07-R03-03-D2,1651
B1F07-R03-03-E1,1652
B1F07-R03-03-E2,1653
B1F07-R03-03-F1,1654
B1F07-R03-03-F2,1655
B1F07-R03-03-G1,1656
B1F07-R03-03-G2,1657
B1F07-R03-04-00,1658
B1F07-R03-04-A1,1659
B1F07-R03-04-A2,1660
B1F07-R03-04-B1,1661
B1F07-R03-04-B2,1662
B1F07-R03-04-C1,1663
B1F07-R03-04-C2,1664
B1F07-R03-04-D1,1665
B1F07-R03-04-D2,1666
B1F07-R03-04-E1,1667
B1F07-R03-04-E2,1668
B1F07-R03-04-F1,1669
B1F07-R03-04-F2,1670
B1F07-R03-04-G1,1671
B1F07-R03-04-G2,1672
B1F07-R03-05-00,1673
B1F07-R03-05-A1,1674
B1F07-R03-05-A2,1675
B1F07-R03-05-B1,1676
B1F07-R03-05-B2,1677
B1F07-R03-05-C1,1678
B1F07-R03-05-C2,1679
B1F07-R03-05-D1,1680
B1F07-R03-05-D2,1681
B1F07-R03-05-E1,1682
B1F07-R03-05-E2,1683
B1F07-R03-05-F1,1684
B1F07-R03-05-F2,1685
B1F07-R03-05-G1,1686
B1F07-R03-05-G2,1687
B1F07-R03-06-00,1688
B1F07-R03-06-A1,1689
B1F07-R03-06-A2,1690
B1F07-R03-06-B1,1691
B1F07-R03-06-B2,1692
B1F07-R03-06-C1,1693
B1F07-R03-06-C2,1694
B1F07-R03-06-D1,1695
B1F07-R03-06-D2,1696
B1F07-R03-06-E1,1697
B1F07-R03-06-E2,1698
B1F07-R03-06-F1,1699
B1F07-R03-06-F2,1700
B1F07-R03-06-G1,1701
B1F07-R03-06-G2,1702
B1F07-R03-07-00,1703
B1F07-R03-07-A1,1704
B1F07-R03-07-A2,1705
B1F07-R03-07-B1,1706
B1F07-R03-07-B2,1707
B1F07-R03-07-C1,1708
B1F07-R03-07-C2,1709
B1F07-R03-07-D1,1710
B1F07-R03-07-D2,1711
B1F07-R03-07-E1,1712
B1F07-R03-07-E2,1713
B1F07-R03-07-F1,1714
B1F07-R03-07-F2,1715
B1F07-R03-07-G1,1716
B1F07-R03-07-G2,1717
B1F07-R03-08-00,1718
B1F07-R03-08-A1,1719
B1F07-R03-08-A2,1720
B1F07-R03-08-B1,1721
B1F07-R03-08-B2,1722
B1F07-R03-08-C1,1723
B1F07-R03-08-C2,1724
B1F07-R03-08-D1,1725
B1F07-R03-08-D2,1726
B1F07-R03-08-E1,1727
B1F07-R03-08-E2,1728
B1F07-R03-08-F1,1729
B1F07-R03-08-F2,1730
B1F07-R03-08-G1,1731
B1F07-R03-08-G2,1732
B1F07-R03-09-00,1733
B1F07-R03-09-A1,1734
B1F07-R03-09-A2,1735
B1F07-R03-09-B1,1736
B1F07-R03-09-B2,1737
B1F07-R03-09-C1,1738
B1F07-R03-09-C2,1739
B1F07-R03-09-D1,1740
B1F07-R03-09-D2,1741
B1F07-R03-09-E1,1742
B1F07-R03-09-E2,1743
B1F07-R03-09-F1,1744
B1F07-R03-09-F2,1745
B1F07-R03-09-G1,1746
B1F07-R03-09-G2,1747
B1F07-R03-10-00,1748
B1F07-R03-10-A1,1749
B1F07-R03-10-A2,1750
B1F07-R03-10-B1,1751
B1F07-R03-10-B2,1752
B1F07-R03-10-C1,1753
B1F07-R03-10-C2,1754
B1F07-R03-10-D1,1755
B1F07-R03-10-D2,1756
B1F07-R03-10-E1,1757
B1F07-R03-10-E2,1758
B1F07-R03-10-F1,1759
B1F07-R03-10-F2,1760
B1F07-R03-10-G1,1761
B1F07-R03-10-G2,1762
B1F07-R03-11-00,1763
B1F07-R03-11-A1,1764
B1F07-R03-11-A2,1765
B1F07-R03-11-B1,1766
B1F07-R03-11-B2,1767
B1F07-R03-11-C1,1768
B1F07-R03-11-C2,1769
B1F07-R03-11-D1,1770
B1F07-R03-11-D2,1771
B1F07-R03-11-E1,1772
B1F07-R03-11-E2,1773
B1F07-R03-11-F1,1774
B1F07-R03-11-F2,1775
B1F07-R03-11-G1,1776
B1F07-R03-11-G2,1777
B1F07-R03-12-00,1778
B1F07-R03-12-A1,1779
B1F07-R03-12-A2,1780
B1F07-R03-12-B1,1781
B1F07-R03-12-B2,1782
B1F07-R03-12-C1,1783
B1F07-R03-12-C2,1784
B1F07-R03-12-D1,1785
B1F07-R03-12-D2,1786
B1F07-R03-12-E1,1787
B1F07-R03-12-E2,1788
B1F07-R03-12-F1,1789
B1F07-R03-12-F2,1790
B1F07-R03-12-G1,1791
B1F07-R03-12-G2,1792
B1F07-R03-13-00,1793
B1F07-R03-13-A1,1794
B1F07-R03-13-A2,1795
B1F07-R03-13-B1,1796
B1F07-R03-13-B2,1797
B1F07-R03-13-C1,1798
B1F07-R03-13-C2,1799
B1F07-R03-13-D1,1800
B1F07-R03-13-D2,1801
B1F07-R03-13-E1,1802
B1F07-R03-13-E2,1803
B1F07-R03-13-F1,1804
B1F07-R03-13-F2,1805
B1F07-R03-13-G1,1806
B1F07-R03-13-G2,1807
B1F07-R03-14-00,1808
B1F07-R03-14-A1,1809
B1F07-R03-14-A2,1810
B1F07-R03-14-B1,1811
B1F07-R03-14-B2,1812
B1F07-R03-14-C1,1813
B1F07-R03-14-C2,1814
B1F07-R03-14-D1,1815
B1F07-R03-14-D2,1816
B1F07-R03-14-E1,1817
B1F07-R03-14-E2,1818
B1F07-R03-14-F1,1819
B1F07-R03-14-F2,1820
B1F07-R03-14-G1,1821
B1F07-R03-14-G2,1822
B1F07-R03-15-00,1823
B1F07-R03-15-A1,1824
B1F07-R03-15-A2,1825
B1F07-R03-15-B1,1826
B1F07-R03-15-B2,1827
B1F07-R03-15-C1,1828
B1F07-R03-15-C2,1829
B1F07-R03-15-D1,1830
B1F07-R03-15-D2,1831
B1F07-R03-15-E1,1832
B1F07-R03-15-E2,1833
B1F07-R03-15-F1,1834
B1F07-R03-15-F2,1835
B1F07-R03-15-G1,1836
B1F07-R03-15-G2,1837
B1F07-R03-16-00,1838
B1F07-R03-16-A1,1839
B1F07-R03-16-A2,1840
B1F07-R03-16-B1,1841
B1F07-R03-16-B2,1842
B1F07-R03-16-C1,1843
B1F07-R03-16-C2,1844
B1F07-R03-16-D1,1845
B1F07-R03-16-D2,1846
B1F07-R03-16-E1,1847
B1F07-R03-16-E2,1848
B1F07-R03-16-F1,1849
B1F07-R03-16-F2,1850
B1F07-R03-16-G1,1851
B1F07-R03-16-G2,1852
B1F07-R03-17-00,1853
B1F07-R03-17-A1,1854
B1F07-R03-17-A2,1855
B1F07-R03-17-B1,1856
B1F07-R03-17-B2,1857
B1F07-R03-17-C1,1858
B1F07-R03-17-C2,1859
B1F07-R03-17-D1,1860
B1F07-R03-17-D2,1861
B1F07-R03-17-E1,1862
B1F07-R03-17-E2,1863
B1F07-R03-17-F1,1864
B1F07-R03-17-F2,1865
B1F07-R03-17-G1,1866
B1F07-R03-17-G2,1867
B1F07-R03-18-00,1868
B1F07-R03-18-A1,1869
B1F07-R03-18-A2,1870
B1F07-R03-18-B1,1871
B1F07-R03-18-B2,1872
